"Kress, Johann Jakob","http://imslp.org /wiki/Category:Kress,_Johann_Jakob"
"Kretschmann, Theobald","http://imslp.org /wiki/Category:Kretschmann,_Theobald"
"Kretschmer, Edmund","http://imslp.org /wiki/Category:Kretschmer,_Edmund"
"Kretzschmar, Hermann","http://imslp.org /wiki/Category:Kretzschmar,_Hermann"
"Kreubé, Charles-Frédéric","http://imslp.org /wiki/Category:Kreub%C3%A9,_Charles-Fr%C3%A9d%C3%A9ric"
"Kreusser, Georg Anton","http://imslp.org /wiki/Category:Kreusser,_Georg_Anton"
"Kreutzer, Conradin","http://imslp.org /wiki/Category:Kreutzer,_Conradin"
"Kreutzer, Joseph","http://imslp.org /wiki/Category:Kreutzer,_Joseph"
"Kreutzer, Léon","http://imslp.org /wiki/Category:Kreutzer,_L%C3%A9on"
"Kreutzer, Rodolphe","http://imslp.org /wiki/Category:Kreutzer,_Rodolphe"
"Kreuz, Emil","http://imslp.org /wiki/Category:Kreuz,_Emil"
"Kreuzhage, Eduard","http://imslp.org /wiki/Category:Kreuzhage,_Eduard"
"Kreyn, Mark","http://imslp.org /wiki/Category:Kreyn,_Mark"
"Krieger, Adam","http://imslp.org /wiki/Category:Krieger,_Adam"
"Krieger, Johann","http://imslp.org /wiki/Category:Krieger,_Johann"
"Krieger, Johann Philipp","http://imslp.org /wiki/Category:Krieger,_Johann_Philipp"
"Kriens, Christiaan","http://imslp.org /wiki/Category:Kriens,_Christiaan"
"Kristinkov, Stefan","http://imslp.org /wiki/Category:Kristinkov,_Stefan"
"Kroeger, Ernest Richard","http://imslp.org /wiki/Category:Kroeger,_Ernest_Richard"
"Krogmann, Carrie Williams","http://imslp.org /wiki/Category:Krogmann,_Carrie_Williams"
"Krommer, Franz","http://imslp.org /wiki/Category:Krommer,_Franz"
"Kronke, Emil","http://imslp.org /wiki/Category:Kronke,_Emil"
"Kropf, Franz","http://imslp.org /wiki/Category:Kropf,_Franz"
"Kross, Emil","http://imslp.org /wiki/Category:Kross,_Emil"
"Krossing, Peter","http://imslp.org /wiki/Category:Krossing,_Peter"
"Krufft, Nikolaus von","http://imslp.org /wiki/Category:Krufft,_Nikolaus_von"
"Krug, Arnold","http://imslp.org /wiki/Category:Krug,_Arnold"
"Krug, Diederich","http://imslp.org /wiki/Category:Krug,_Diederich"
"Krug, Gustav","http://imslp.org /wiki/Category:Krug,_Gustav"
"Krug-Waldsee, Josef","http://imslp.org /wiki/Category:Krug-Waldsee,_Josef"
"Krüger, Matthias","http://imslp.org /wiki/Category:Kr%C3%BCger,_Matthias"
"Krüger, Wilhelm","http://imslp.org /wiki/Category:Kr%C3%BCger,_Wilhelm"
"Krumpholz, Jean-Baptiste","http://imslp.org /wiki/Category:Krumpholz,_Jean-Baptiste"
"Krygell, Johan Adam","http://imslp.org /wiki/Category:Krygell,_Johan_Adam"
"Kryzhanovsky, Ivan","http://imslp.org /wiki/Category:Kryzhanovsky,_Ivan"
"Krzyżanowska, Halina","http://imslp.org /wiki/Category:Krzy%C5%BCanowska,_Halina"
"Krzyżanowski, Ignacy","http://imslp.org /wiki/Category:Krzy%C5%BCanowski,_Ignacy"
"Kubelík, Jan","http://imslp.org /wiki/Category:Kubel%C3%ADk,_Jan"
"Küchenmeister, Wilhelm","http://imslp.org /wiki/Category:K%C3%BCchenmeister,_Wilhelm"
"Küchler, Johann","http://imslp.org /wiki/Category:K%C3%BCchler,_Johann"
"Kücken, Friedrich Wilhelm","http://imslp.org /wiki/Category:K%C3%BCcken,_Friedrich_Wilhelm"
"Kuczborski, Kamil Rafał Tomasz","http://imslp.org /wiki/Category:Kuczborski,_Kamil_Rafa%C5%82_Tomasz"
"Kudelski, Carl Matthias","http://imslp.org /wiki/Category:Kudelski,_Carl_Matthias"
"Kufferath, Hubert Ferdinand","http://imslp.org /wiki/Category:Kufferath,_Hubert_Ferdinand"
"Küffner, Joseph","http://imslp.org /wiki/Category:K%C3%BCffner,_Joseph"
"Kügele, Richard","http://imslp.org /wiki/Category:K%C3%BCgele,_Richard"
"Kuhe, Wilhelm","http://imslp.org /wiki/Category:Kuhe,_Wilhelm"
"Kuhlau, Friedrich","http://imslp.org /wiki/Category:Kuhlau,_Friedrich"
"Kühmstedt, Friedrich","http://imslp.org /wiki/Category:K%C3%BChmstedt,_Friedrich"
"Kuhn, Antoine-Léonce","http://imslp.org /wiki/Category:Kuhn,_Antoine-L%C3%A9once"
"Kühn, Friedrich","http://imslp.org /wiki/Category:K%C3%BChn,_Friedrich"
"Kuhn, Siegfried","http://imslp.org /wiki/Category:Kuhn,_Siegfried"
"Kuhnau, Johann","http://imslp.org /wiki/Category:Kuhnau,_Johann"
"Kühnau, Johann Christoph","http://imslp.org /wiki/Category:K%C3%BChnau,_Johann_Christoph"
"Kühnel, August","http://imslp.org /wiki/Category:K%C3%BChnel,_August"
"Kühner, Wilhelm","http://imslp.org /wiki/Category:K%C3%BChner,_Wilhelm"
"Kühnhausen, Johann Georg","http://imslp.org /wiki/Category:K%C3%BChnhausen,_Johann_Georg"
"Kullak, Theodor","http://imslp.org /wiki/Category:Kullak,_Theodor"
"Kumar, Ramana","http://imslp.org /wiki/Category:Kumar,_Ramana"
"Kummer, Friedrich August","http://imslp.org /wiki/Category:Kummer,_Friedrich_August"
"Kummer, Gotthelf Heinrich","http://imslp.org /wiki/Category:Kummer,_Gotthelf_Heinrich"
"Kummer, Kaspar","http://imslp.org /wiki/Category:Kummer,_Kaspar"
"Kunc, Aloys","http://imslp.org /wiki/Category:Kunc,_Aloys"
"Kunc, Pierre","http://imslp.org /wiki/Category:Kunc,_Pierre"
"Kündinger, August","http://imslp.org /wiki/Category:K%C3%BCndinger,_August"
"Kunits, Luigi von","http://imslp.org /wiki/Category:Kunits,_Luigi_von"
"Kunkel, Charles","http://imslp.org /wiki/Category:Kunkel,_Charles"
"Kunkel, Franz Joseph","http://imslp.org /wiki/Category:Kunkel,_Franz_Joseph"
"Kunkel, Jacob","http://imslp.org /wiki/Category:Kunkel,_Jacob"
"Kuntze, Carl","http://imslp.org /wiki/Category:Kuntze,_Carl"
"Kunzen, Adolph Carl","http://imslp.org /wiki/Category:Kunzen,_Adolph_Carl"
"Kunzen, Friedrich Ludwig Aemilius","http://imslp.org /wiki/Category:Kunzen,_Friedrich_Ludwig_Aemilius"
"Kuprevičius, Giedrius","http://imslp.org /wiki/Category:Kuprevi%C4%8Dius,_Giedrius"
"Kursch, Richard","http://imslp.org /wiki/Category:Kursch,_Richard"
"Kürzinger, Ignaz Franz Xaver","http://imslp.org /wiki/Category:K%C3%BCrzinger,_Ignaz_Franz_Xaver"
"Kusser, Johann Sigismund","http://imslp.org /wiki/Category:Kusser,_Johann_Sigismund"
"Küssner, Albert","http://imslp.org /wiki/Category:K%C3%BCssner,_Albert"
"Küster, Hermann","http://imslp.org /wiki/Category:K%C3%BCster,_Hermann"
"Kuula, Toivo","http://imslp.org /wiki/Category:Kuula,_Toivo"
"Kuznetsov, Aleksandr","http://imslp.org /wiki/Category:Kuznetsov,_Aleksandr"
"Laade, Friedrich","http://imslp.org /wiki/Category:Laade,_Friedrich"
"Labadens, J.","http://imslp.org /wiki/Category:Labadens,_J."
"Labadie, Hippolyte","http://imslp.org /wiki/Category:Labadie,_Hippolyte"
"Laban, Rudolf von","http://imslp.org /wiki/Category:Laban,_Rudolf_von"
"Labarre, Théodore","http://imslp.org /wiki/Category:Labarre,_Th%C3%A9odore"
"Labey, Marcel","http://imslp.org /wiki/Category:Labey,_Marcel"
"Labitzky, August","http://imslp.org /wiki/Category:Labitzky,_August"
"Labitzky, Joseph","http://imslp.org /wiki/Category:Labitzky,_Joseph"
"Laboccetta, Domenico","http://imslp.org /wiki/Category:Laboccetta,_Domenico"
"Labole, Germaine","http://imslp.org /wiki/Category:Labole,_Germaine"
"Labor, Josef","http://imslp.org /wiki/Category:Labor,_Josef"
"Labori, Marguerite","http://imslp.org /wiki/Category:Labori,_Marguerite"
"Labrecque, Samuel","http://imslp.org /wiki/Category:Labrecque,_Samuel"
"Lacheurié, Eugène","http://imslp.org /wiki/Category:Lacheuri%C3%A9,_Eug%C3%A8ne"
"Lachner, Franz Paul","http://imslp.org /wiki/Category:Lachner,_Franz_Paul"
"Lachner, Ignaz","http://imslp.org /wiki/Category:Lachner,_Ignaz"
"Lachner, Vinzenz","http://imslp.org /wiki/Category:Lachner,_Vinzenz"
"Lack, Théodore","http://imslp.org /wiki/Category:Lack,_Th%C3%A9odore"
"Lacombe, Louis","http://imslp.org /wiki/Category:Lacombe,_Louis"
"Lacombe, Paul","http://imslp.org /wiki/Category:Lacombe,_Paul"
"Lacôme d'Estalenx, Paul","http://imslp.org /wiki/Category:Lac%C3%B4me_d%27Estalenx,_Paul"
"Lacorcia, Scipione","http://imslp.org /wiki/Category:Lacorcia,_Scipione"
"Lacroix, Eugène","http://imslp.org /wiki/Category:Lacroix,_Eug%C3%A8ne"
"Lacroix, François de","http://imslp.org /wiki/Category:Lacroix,_Fran%C3%A7ois_de"
"Ladmirault, Paul","http://imslp.org /wiki/Category:Ladmirault,_Paul"
"Ladukhin, Nikolay","http://imslp.org /wiki/Category:Ladukhin,_Nikolay"
"Lafont, Charles Philippe","http://imslp.org /wiki/Category:Lafont,_Charles_Philippe"
"Lafrenière, Jean-Baptiste","http://imslp.org /wiki/Category:Lafreni%C3%A8re,_Jean-Baptiste"
"Lagarto, Pedro de","http://imslp.org /wiki/Category:Lagarto,_Pedro_de"
"Lague, Jeffrey","http://imslp.org /wiki/Category:Lague,_Jeffrey"
"Lagye, Bénoni","http://imslp.org /wiki/Category:Lagye,_B%C3%A9noni"
"Lahme, Christoph","http://imslp.org /wiki/Category:Lahme,_Christoph"
"Lajarte, Théodore de","http://imslp.org /wiki/Category:Lajarte,_Th%C3%A9odore_de"
"Lalande, Michel Richard de","http://imslp.org /wiki/Category:Lalande,_Michel_Richard_de"
"Lalliet, Theodore","http://imslp.org /wiki/Category:Lalliet,_Theodore"
"Lalo, Édouard","http://imslp.org /wiki/Category:Lalo,_%C3%89douard"
"De Lamarter, Eric","http://imslp.org /wiki/Category:De_Lamarter,_Eric"
"Lamas, José Ángel","http://imslp.org /wiki/Category:Lamas,_Jos%C3%A9_%C3%81ngel"
"Lamb, Joseph Francis","http://imslp.org /wiki/Category:Lamb,_Joseph_Francis"
"Lambe, Walter","http://imslp.org /wiki/Category:Lambe,_Walter"
"Lambert, Constant","http://imslp.org /wiki/Category:Lambert,_Constant"
"Lambert, Edward","http://imslp.org /wiki/Category:Lambert,_Edward"
"Lambert, Émile","http://imslp.org /wiki/Category:Lambert,_%C3%89mile"
"Lambert, John","http://imslp.org /wiki/Category:Lambert,_John"
"Lambert, Lucien","http://imslp.org /wiki/Category:Lambert,_Lucien"
"Lambert, Michel","http://imslp.org /wiki/Category:Lambert,_Michel"
"Lambert, Pierre-Jean","http://imslp.org /wiki/Category:Lambert,_Pierre-Jean"
"Lambillotte, Louis","http://imslp.org /wiki/Category:Lambillotte,_Louis"
"Lammi, F","http://imslp.org /wiki/Category:Lammi,_F"
"Lamond, Frederic","http://imslp.org /wiki/Category:Lamond,_Frederic"
"Lamothe, Georges","http://imslp.org /wiki/Category:Lamothe,_Georges"
"Lamotte, Émile Henry Antony","http://imslp.org /wiki/Category:Lamotte,_%C3%89mile_Henry_Antony"
"Lampe, Charles","http://imslp.org /wiki/Category:Lampe,_Charles"
"Lampe, Jens Bodewalt","http://imslp.org /wiki/Category:Lampe,_Jens_Bodewalt"
"Lampe, John Frederick","http://imslp.org /wiki/Category:Lampe,_John_Frederick"
"Lamperti, Francesco","http://imslp.org /wiki/Category:Lamperti,_Francesco"
"Lamperti, Giovanni Battista","http://imslp.org /wiki/Category:Lamperti,_Giovanni_Battista"
"Lanciani, Pietro","http://imslp.org /wiki/Category:Lanciani,_Pietro"
"Landaeta, Juan José","http://imslp.org /wiki/Category:Landaeta,_Juan_Jos%C3%A9"
"Landi, Stefano","http://imslp.org /wiki/Category:Landi,_Stefano"
"Landini, Francesco","http://imslp.org /wiki/Category:Landini,_Francesco"
"Landré, Willem","http://imslp.org /wiki/Category:Landr%C3%A9,_Willem"
"Landrevin, G.","http://imslp.org /wiki/Category:Landrevin,_G."
"Lang, Josephine","http://imslp.org /wiki/Category:Lang,_Josephine"
"Lang, Margaret Ruthven","http://imslp.org /wiki/Category:Lang,_Margaret_Ruthven"
"Langdon, Richard","http://imslp.org /wiki/Category:Langdon,_Richard"
"Lange Jr., Samuel de","http://imslp.org /wiki/Category:Lange_Jr.,_Samuel_de"
"Lange Sr., Samuel de","http://imslp.org /wiki/Category:Lange_Sr.,_Samuel_de"
"Lange, Fr. Gustav","http://imslp.org /wiki/Category:Lange,_Fr._Gustav"
"Lange, Gustav","http://imslp.org /wiki/Category:Lange,_Gustav"
"Lange, Hans","http://imslp.org /wiki/Category:Lange,_Hans"
"Lange-Müller, Peter Erasmus","http://imslp.org /wiki/Category:Lange-M%C3%BCller,_Peter_Erasmus"
"Langer, Ferdinand","http://imslp.org /wiki/Category:Langer,_Ferdinand"
"Langey, Otto","http://imslp.org /wiki/Category:Langey,_Otto"
"Langgaard, Rued","http://imslp.org /wiki/Category:Langgaard,_Rued"
"Langgaard, Siegfried","http://imslp.org /wiki/Category:Langgaard,_Siegfried"
"Langhans, Louise","http://imslp.org /wiki/Category:Langhans,_Louise"
"Langlois, Louis","http://imslp.org /wiki/Category:Langlois,_Louis"
"Lanier, Nicholas","http://imslp.org /wiki/Category:Lanier,_Nicholas"
"Lanner, Joseph","http://imslp.org /wiki/Category:Lanner,_Joseph"
"Lányi, Ernő","http://imslp.org /wiki/Category:L%C3%A1nyi,_Ern%C5%91"
"Lanyon, W. Herbert","http://imslp.org /wiki/Category:Lanyon,_W._Herbert"
"Lanzetti, Salvatore","http://imslp.org /wiki/Category:Lanzetti,_Salvatore"
"Laoureux, Nicolas","http://imslp.org /wiki/Category:Laoureux,_Nicolas"
"Laparra, Raoul","http://imslp.org /wiki/Category:Laparra,_Raoul"
"Lapis, Santo","http://imslp.org /wiki/Category:Lapis,_Santo"
"Laporte, Louis","http://imslp.org /wiki/Category:Laporte,_Louis"
"Lappi, Pietro","http://imslp.org /wiki/Category:Lappi,_Pietro"
"De Lara, Isidore","http://imslp.org /wiki/Category:De_Lara,_Isidore"
"Lardelli, Guglielmo","http://imslp.org /wiki/Category:Lardelli,_Guglielmo"
"Larivière, Edmond","http://imslp.org /wiki/Category:Larivi%C3%A8re,_Edmond"
"Larmande-Des Argus, Sophie Lucile","http://imslp.org /wiki/Category:Larmande-Des_Argus,_Sophie_Lucile"
"Laroque, Philippe","http://imslp.org /wiki/Category:Laroque,_Philippe"
"Lasceux, Guillaume","http://imslp.org /wiki/Category:Lasceux,_Guillaume"
"Laskovsky, Ivan","http://imslp.org /wiki/Category:Laskovsky,_Ivan"
"Lassen, Eduard","http://imslp.org /wiki/Category:Lassen,_Eduard"
"Lasson, Per","http://imslp.org /wiki/Category:Lasson,_Per"
"Lassus, Ferdinand de","http://imslp.org /wiki/Category:Lassus,_Ferdinand_de"
"Lassus, Orlande de","http://imslp.org /wiki/Category:Lassus,_Orlande_de"
"Lassus, Rudolph de","http://imslp.org /wiki/Category:Lassus,_Rudolph_de"
"Lates, James","http://imslp.org /wiki/Category:Lates,_James"
"Latilla, Gaetano","http://imslp.org /wiki/Category:Latilla,_Gaetano"
"Latour, Theodore","http://imslp.org /wiki/Category:Latour,_Theodore"
"Laub, Ferdinand","http://imslp.org /wiki/Category:Laub,_Ferdinand"
"Laub, Thomas","http://imslp.org /wiki/Category:Laub,_Thomas"
"Lauber, Joseph","http://imslp.org /wiki/Category:Lauber,_Joseph"
"Lauenstein, Otto","http://imslp.org /wiki/Category:Lauenstein,_Otto"
"Laumer, Simon Benjamin","http://imslp.org /wiki/Category:Laumer,_Simon_Benjamin"
"Di Laurano, Filippo","http://imslp.org /wiki/Category:Di_Laurano,_Filippo"
"La Laurencie, Lionel de","http://imslp.org /wiki/Category:La_Laurencie,_Lionel_de"
"Laurendeau, Louis Philippe","http://imslp.org /wiki/Category:Laurendeau,_Louis_Philippe"
"Laurent, Mademoiselle","http://imslp.org /wiki/Category:Laurent,_Mademoiselle"
"Laurenti, Girolamo Nicolò","http://imslp.org /wiki/Category:Laurenti,_Girolamo_Nicol%C3%B2"
"Laurischkus, Max","http://imslp.org /wiki/Category:Laurischkus,_Max"
"Lauwers, Kristof","http://imslp.org /wiki/Category:Lauwers,_Kristof"
"Lavallée, Calixa","http://imslp.org /wiki/Category:Lavall%C3%A9e,_Calixa"
"Lavallez, Monsieur de","http://imslp.org /wiki/Category:Lavallez,_Monsieur_de"
"Lavello, Rodolphe","http://imslp.org /wiki/Category:Lavello,_Rodolphe"
"Laven, Ferdinand","http://imslp.org /wiki/Category:Laven,_Ferdinand"
"Lavidis, Paris","http://imslp.org /wiki/Category:Lavidis,_Paris"
"Lavignac, Albert","http://imslp.org /wiki/Category:Lavignac,_Albert"
"Lavotta, János","http://imslp.org /wiki/Category:Lavotta,_J%C3%A1nos"
"Lawes, Henry","http://imslp.org /wiki/Category:Lawes,_Henry"
"Lawes, William","http://imslp.org /wiki/Category:Lawes,_William"
"Lawlor, Charles B.","http://imslp.org /wiki/Category:Lawlor,_Charles_B."
"Lazarin","http://imslp.org /wiki/Category:Lazarin"
"Lazarus, Gustav","http://imslp.org /wiki/Category:Lazarus,_Gustav"
"Lazzari, Raffaello","http://imslp.org /wiki/Category:Lazzari,_Raffaello"
"Lazzari, Sylvio","http://imslp.org /wiki/Category:Lazzari,_Sylvio"
"Le Baron","http://imslp.org /wiki/Category:Le_Baron"
"Le Beau, Luise Adolpha","http://imslp.org /wiki/Category:Le_Beau,_Luise_Adolpha"
"Le Borne, Fernand","http://imslp.org /wiki/Category:Le_Borne,_Fernand"
"Le Carpentier, Adolphe Claire","http://imslp.org /wiki/Category:Le_Carpentier,_Adolphe_Claire"
"Le Grand, Ernest","http://imslp.org /wiki/Category:Le_Grand,_Ernest"
"Le Guillard, Albert","http://imslp.org /wiki/Category:Le_Guillard,_Albert"
"Le Jeune, Claude","http://imslp.org /wiki/Category:Le_Jeune,_Claude"
"Le Page","http://imslp.org /wiki/Category:Le_Page"
"Le Roy, Felix","http://imslp.org /wiki/Category:Le_Roy,_Felix"
"Leavitt, W.J.D.","http://imslp.org /wiki/Category:Leavitt,_W.J.D."
"Lebègue, Nicolas","http://imslp.org /wiki/Category:Leb%C3%A8gue,_Nicolas"
"Lebrun, Ludwig August","http://imslp.org /wiki/Category:Lebrun,_Ludwig_August"
"Lebrun, Nicholas","http://imslp.org /wiki/Category:Lebrun,_Nicholas"
"Lecail, Clovis","http://imslp.org /wiki/Category:Lecail,_Clovis"
"Lecce, Francesco","http://imslp.org /wiki/Category:Lecce,_Francesco"
"Lechner, Leonhard","http://imslp.org /wiki/Category:Lechner,_Leonhard"
"Leclair the Younger, Jean-Marie","http://imslp.org /wiki/Category:Leclair_the_Younger,_Jean-Marie"
"Leclair, Jean-Marie","http://imslp.org /wiki/Category:Leclair,_Jean-Marie"
"Leclair, Pierre","http://imslp.org /wiki/Category:Leclair,_Pierre"
"Leclercq, Edgard","http://imslp.org /wiki/Category:Leclercq,_Edgard"
"Lecocq, Charles","http://imslp.org /wiki/Category:Lecocq,_Charles"
"Ledhuy, Adolphe","http://imslp.org /wiki/Category:Ledhuy,_Adolphe"
"Leduc, Alphonse","http://imslp.org /wiki/Category:Leduc,_Alphonse"
"Lee, Sebastian","http://imslp.org /wiki/Category:Lee,_Sebastian"
"Leeder, Johann Wilhelm","http://imslp.org /wiki/Category:Leeder,_Johann_Wilhelm"
"Leemans, Hébert Philippe Adrien","http://imslp.org /wiki/Category:Leemans,_H%C3%A9bert_Philippe_Adrien"
"Lefébure-Wély, Louis James Alfred","http://imslp.org /wiki/Category:Lef%C3%A9bure-W%C3%A9ly,_Louis_James_Alfred"
"Lefebvre, Charles","http://imslp.org /wiki/Category:Lefebvre,_Charles"
"Lefèbvre, Joseph","http://imslp.org /wiki/Category:Lef%C3%A8bvre,_Joseph"
"Lefebvre, Louis Antoine","http://imslp.org /wiki/Category:Lefebvre,_Louis_Antoine"
"Lefebvre, Victor","http://imslp.org /wiki/Category:Lefebvre,_Victor"
"Lefèvre d'Étaples, Jacques","http://imslp.org /wiki/Category:Lef%C3%A8vre_d%27%C3%89taples,_Jacques"
"Lege, Wilhelm","http://imslp.org /wiki/Category:Lege,_Wilhelm"
"Legge, Philip","http://imslp.org /wiki/Category:Legge,_Philip"
"Legge, Robin Humphrey","http://imslp.org /wiki/Category:Legge,_Robin_Humphrey"
"Legnani, Luigi","http://imslp.org /wiki/Category:Legnani,_Luigi"
"Legouix, Isidore-Edouard","http://imslp.org /wiki/Category:Legouix,_Isidore-Edouard"
"Legrenzi, Giovanni","http://imslp.org /wiki/Category:Legrenzi,_Giovanni"
"Lehár, Franz","http://imslp.org /wiki/Category:Leh%C3%A1r,_Franz"
"Lehmann, Lilli","http://imslp.org /wiki/Category:Lehmann,_Lilli"
"Lehmann, Theodor","http://imslp.org /wiki/Category:Lehmann,_Theodor"
"Leichtentritt, Hugo","http://imslp.org /wiki/Category:Leichtentritt,_Hugo"
"Leidesdorf, Maximilian Joseph","http://imslp.org /wiki/Category:Leidesdorf,_Maximilian_Joseph"
"Leite, Rodrigo de Oliveira","http://imslp.org /wiki/Category:Leite,_Rodrigo_de_Oliveira"
"Lejeal, Alois Francis","http://imslp.org /wiki/Category:Lejeal,_Alois_Francis"
"Lekeu, Guillaume","http://imslp.org /wiki/Category:Lekeu,_Guillaume"
"Lemaigre, Edmond","http://imslp.org /wiki/Category:Lemaigre,_Edmond"
"Lemare, Edwin Henry","http://imslp.org /wiki/Category:Lemare,_Edwin_Henry"
"Lemlin, Lorenz","http://imslp.org /wiki/Category:Lemlin,_Lorenz"
"Lemmens, Jacques-Nicolas","http://imslp.org /wiki/Category:Lemmens,_Jacques-Nicolas"
"Lemmoné, John","http://imslp.org /wiki/Category:Lemmon%C3%A9,_John"
"Lemoch, Josef František","http://imslp.org /wiki/Category:Lemoch,_Josef_Franti%C5%A1ek"
"Lemoine, Henry","http://imslp.org /wiki/Category:Lemoine,_Henry"
"Lemon, Anne E.","http://imslp.org /wiki/Category:Lemon,_Anne_E."
"Lemoyne, Gabriel","http://imslp.org /wiki/Category:Lemoyne,_Gabriel"
"Lemoyne, Jean-Baptiste","http://imslp.org /wiki/Category:Lemoyne,_Jean-Baptiste"
"Lendvai, Erwin","http://imslp.org /wiki/Category:Lendvai,_Erwin"
"Lenepveu, Charles-Ferdinand","http://imslp.org /wiki/Category:Lenepveu,_Charles-Ferdinand"
"Lenormand, René","http://imslp.org /wiki/Category:Lenormand,_Ren%C3%A9"
"Lenzi, Carlo","http://imslp.org /wiki/Category:Lenzi,_Carlo"
"Leo, Leonardo","http://imslp.org /wiki/Category:Leo,_Leonardo"
"Léonard, Hubert","http://imslp.org /wiki/Category:L%C3%A9onard,_Hubert"
"Leonard, Jeremiah Buchanan","http://imslp.org /wiki/Category:Leonard,_Jeremiah_Buchanan"
"Leonarda, Isabella","http://imslp.org /wiki/Category:Leonarda,_Isabella"
"Leonardi, Salvator","http://imslp.org /wiki/Category:Leonardi,_Salvator"
"Léonbro, Léo","http://imslp.org /wiki/Category:L%C3%A9onbro,_L%C3%A9o"
"Leoncavallo, Ruggiero","http://imslp.org /wiki/Category:Leoncavallo,_Ruggiero"
"Leoni, Franco","http://imslp.org /wiki/Category:Leoni,_Franco"
"Leoni, Leone","http://imslp.org /wiki/Category:Leoni,_Leone"
"Leonovich, Yuriy","http://imslp.org /wiki/Category:Leonovich,_Yuriy"
"Leopold I, Holy Roman Emperor","http://imslp.org /wiki/Category:Leopold_I,_Holy_Roman_Emperor"
"Leopold I, King of Belgium","http://imslp.org /wiki/Category:Leopold_I,_King_of_Belgium"
"Lépiz, Andrés Villalobos","http://imslp.org /wiki/Category:L%C3%A9piz,_Andr%C3%A9s_Villalobos"
"Lequint, A","http://imslp.org /wiki/Category:Lequint,_A"
"Leroux, Félix","http://imslp.org /wiki/Category:Leroux,_F%C3%A9lix"
"Le Roux, Gaspard","http://imslp.org /wiki/Category:Le_Roux,_Gaspard"
"Leroux, Xavier","http://imslp.org /wiki/Category:Leroux,_Xavier"
"Leschetizky, Theodor","http://imslp.org /wiki/Category:Leschetizky,_Theodor"
"Leslie, Ernest","http://imslp.org /wiki/Category:Leslie,_Ernest"
"Leslie, Henry","http://imslp.org /wiki/Category:Leslie,_Henry"
"Lesnick, Sammy","http://imslp.org /wiki/Category:Lesnick,_Sammy"
"Lestán, Tomás","http://imslp.org /wiki/Category:Lest%C3%A1n,_Tom%C3%A1s"
"Lester, Thomas William","http://imslp.org /wiki/Category:Lester,_Thomas_William"
"Letondal, Arthur","http://imslp.org /wiki/Category:Letondal,_Arthur"
"Letovsky, Stanislav","http://imslp.org /wiki/Category:Letovsky,_Stanislav"
"Leutner, Albert","http://imslp.org /wiki/Category:Leutner,_Albert"
"Levadé, Charles","http://imslp.org /wiki/Category:Levad%C3%A9,_Charles"
"Levens, Charles","http://imslp.org /wiki/Category:Levens,_Charles"
"Leveridge, Richard","http://imslp.org /wiki/Category:Leveridge,_Richard"
"Levina, Zara","http://imslp.org /wiki/Category:Levina,_Zara"
"Levitzki, Mischa","http://imslp.org /wiki/Category:Levitzki,_Mischa"
"Levy, Martin","http://imslp.org /wiki/Category:Levy,_Martin"
"Lewalter, Rainer","http://imslp.org /wiki/Category:Lewalter,_Rainer"
"Lewandowski, Louis","http://imslp.org /wiki/Category:Lewandowski,_Louis"
"Lewandowsky, Max","http://imslp.org /wiki/Category:Lewandowsky,_Max"
"Lewin, Gustav","http://imslp.org /wiki/Category:Lewin,_Gustav"
"Lewis, Freeman","http://imslp.org /wiki/Category:Lewis,_Freeman"
"Lewis, R.A.","http://imslp.org /wiki/Category:Lewis,_R.A."
"Lewis, Walter Henry","http://imslp.org /wiki/Category:Lewis,_Walter_Henry"
"Leybach, Ignace Xavier Joseph","http://imslp.org /wiki/Category:Leybach,_Ignace_Xavier_Joseph"
"Lhoyer, Antoine de","http://imslp.org /wiki/Category:Lhoyer,_Antoine_de"
"Liber, Joseph Anton","http://imslp.org /wiki/Category:Liber,_Joseph_Anton"
"Libon, Felipe","http://imslp.org /wiki/Category:Libon,_Felipe"
"Lichey, Reinhold Friedrich August","http://imslp.org /wiki/Category:Lichey,_Reinhold_Friedrich_August"
"Lichner, Heinrich","http://imslp.org /wiki/Category:Lichner,_Heinrich"
"Lickl, Carl Georg","http://imslp.org /wiki/Category:Lickl,_Carl_Georg"
"Lickl, Johann Georg","http://imslp.org /wiki/Category:Lickl,_Johann_Georg"
"Lidarti, Christian Joseph","http://imslp.org /wiki/Category:Lidarti,_Christian_Joseph"
"Liddle, Samuel","http://imslp.org /wiki/Category:Liddle,_Samuel"
"Lidel, Andreas","http://imslp.org /wiki/Category:Lidel,_Andreas"
"Lidgey, Charles Albert","http://imslp.org /wiki/Category:Lidgey,_Charles_Albert"
"Lie, Sigurd","http://imslp.org /wiki/Category:Lie,_Sigurd"
"Liebe, Christian","http://imslp.org /wiki/Category:Liebe,_Christian"
"Lieber, Chas. A.","http://imslp.org /wiki/Category:Lieber,_Chas._A."
"Liebeskind, Josef","http://imslp.org /wiki/Category:Liebeskind,_Josef"
"Liebling, Emil","http://imslp.org /wiki/Category:Liebling,_Emil"
"Liebling, Georg","http://imslp.org /wiki/Category:Liebling,_Georg"
"Liebmann, Helene","http://imslp.org /wiki/Category:Liebmann,_Helene"
"Liégeois, Cornélis","http://imslp.org /wiki/Category:Li%C3%A9geois,_Corn%C3%A9lis"
